   6.00144911       64.8695068    
   6.04383564       65.2843170    
   6.08622169       65.6975937    
   6.12860775       66.1091385    
   6.17099428       66.5187607    
   6.21338081       66.9262314    
   6.25576687       67.3313522    
   6.29815340       67.7339325    
   6.34053993       68.1337433    
   6.38292599       68.5305786    
   6.42531204       68.9242554    
   6.46769857       69.3145447    
   6.51008511       69.7012482    
   6.55247116       70.0841675    
   6.59485769       70.4630890    
   6.63724422       70.8378067    
   6.67963028       71.2081223    
   6.72201681       71.5738144    
   6.76440287       71.9346924    
   6.80678940       72.2905350    
   6.84917593       72.6411591    
   6.89156199       72.9863358    
   6.93394852       73.3258743    
   6.97633457       73.6595535    
   7.01872110       73.9871826    
   7.06110764       74.3085480    
   7.10349369       74.6234436    
   7.14588022       74.9316711    
   7.18826628       75.2330093    
   7.23065281       75.5272675    
   7.27303886       75.8142319    
   7.31542540       76.0937042    
   7.35781145       76.3654633    
   7.40019846       76.6293182    
   7.44258451       76.8850555    
   7.48497105       77.1324615    
   7.52735710       77.3713455    
   7.56974363       77.6015015    
   7.61212969       77.8227158    
   7.65451622       78.0347900    
   7.69690228       78.2374954    
   7.73928881       78.4306488    
   7.78167534       78.6140442    
   7.82406187       78.7874680    
   7.86644793       78.9507141    
   7.90883446       79.1035690    
   7.95122051       79.2458496    
   7.99360704       79.3773270    
   8.03599358       79.4978104    
   8.07837963       79.6070938    
   8.12076569       79.7049484    
   8.16315269       79.7912064    
   8.20553875       79.8658447    
   8.24792480       79.9291763    
   8.29031181       79.9815140    
   8.33269691       80.0231552    
   8.37508392       80.0544586    
   8.41747093       80.0756912    
   8.45985699       80.0871964    
   8.50224304       80.0892792    
   8.54463005       80.0822601    
   8.58701515       80.0664673    
   8.62940216       80.0421829    
   8.67178822       80.0097580    
   8.71417427       79.9694977    
   8.75656128       79.9216995    
   8.79894733       79.8667068    
   8.84133339       79.8048248    
   8.88372040       79.7363663    
   8.92610550       79.6616440    
   8.96849251       79.5809784    
   9.01087856       79.4946899    
   9.05326462       79.4030914    
   9.09565163       79.3064804    
   9.13803864       79.2051926    
   9.18042469       79.0995560    
   9.22281075       78.9898682    
   9.26519775       78.8764343    
   9.30758286       78.7595978    
   9.34996986       78.6396484    
   9.39235592       78.5169220    
   9.43474197       78.3917313    
   9.47712898       78.2643738    
   9.51951504       78.1351852    
   9.56190109       78.0044708    
   9.60428810       77.8725586    
   9.64667416       77.7397461    
   9.68906021       77.6063690    
   9.73144722       77.4727249    
   9.77383232       77.3391495    
   9.81621933       77.2059402    
   9.85860538       77.0734253    
   9.90099239       76.9419022    
   9.94337845       76.8117065    
   9.98576546       76.6831512    
   10.0281515       76.5565414    
   10.0705376       76.4322052    
   10.1129246       76.3104553    
   10.1553097       76.1916122    
   10.1976967       76.0759735    
   10.2400827       75.9638748    
   10.2824688       75.8556137    
   10.3248558       75.7515182    
   10.3672419       75.6519012    
   10.4096279       75.5570908    
   10.4520149       75.4673767    
   10.4944000       75.3831024    
   10.5367870       75.3045578    
   10.5791731       75.2320786    
   10.6215591       75.1659775    
   10.6639462       75.1065598    
   10.7063332       75.0541458    
   10.7487192       75.0090637    
   10.7911053       74.9715881    
   10.8334913       74.9417496    
   10.8758783       74.9194031    
   10.9182644       74.9044495    
   10.9606504       74.8967209    
   11.0030365       74.8961182    
   11.0454235       74.9024887    
   11.0878096       74.9157181    
   11.1301956       74.9356689    
   11.1725826       74.9622116    
   11.2149687       74.9952087    
   11.2573547       75.0345306    
   11.2997408       75.0800629    
   11.3421278       75.1316605    
   11.3845139       75.1891937    
   11.4268999       75.2525253    
   11.4692869       75.3215485    
   11.5116730       75.3961105    
   11.5540600       75.4760895    
   11.5964460       75.5613556    
   11.6388321       75.6517715    
   11.6812181       75.7472076    
   11.7236052       75.8475418    
   11.7659912       75.9526443    
   11.8083773       76.0623627    
   11.8507633       76.1765900    
   11.8931503       76.2951965    
   11.9355364       76.4180298    
   11.9779224       76.5449753    
   12.0203085       76.6759033    
   12.0626955       76.8106842    
   12.1050816       76.9491653    
   12.1474676       77.0912476    
   12.1898537       77.2367706    
   12.2322407       77.3856354    
   12.2746277       77.5376968    
   12.3170137       77.6928253    
   12.3593998       77.8508682    
   12.4017859       78.0117264    
   12.4441729       78.1752548    
   12.4865589       78.3413162    
   12.5289450       78.5098038    
   12.5713310       78.6805649    
   12.6137180       78.8534851    
   12.6561041       79.0284119    
   12.6984901       79.2052307    
   12.7408762       79.3838120    
   12.7832632       79.5640259    
   12.8256493       79.7457352    
   12.8680353       79.9287949    
   12.9104223       80.1131058    
   12.9528084       80.2985153    
   12.9951954       80.4849091    
   13.0375814       80.6721420    
   13.0799675       80.8600845    
   13.1223545       81.0486069    
   13.1647406       81.2375870    
   13.2071266       81.4268875    
   13.2495127       81.6163864    
   13.2918997       81.8059387    
   13.3342857       81.9954224    
   13.3766718       82.1847000    
   13.4190578       82.3736572    
   13.4614449       82.5622177    
   13.5038309       82.7503662    
   13.5462170       82.9380875    
   13.5886030       83.1253510    
   13.6309900       83.3121490    
   13.6733761       83.4984665    
   13.7157621       83.6842575    
   13.7581482       83.8695374    
   13.8005352       84.0542755    
   13.8429222       84.2384491    
   13.8853083       84.4220276    
   13.9276943       84.6050262    
   13.9700804       84.7873840    
   14.0124674       84.9691162    
   14.0548534       85.1501923    
   14.0972395       85.3305893    
   14.1396255       85.5102921    
   14.1820126       85.6892700    
   14.2243986       85.8675385    
   14.2667847       86.0450363    
   14.3091717       86.2217789    
   14.3515577       86.3977203    
   14.3939447       86.5728760    
   14.4363298       86.7471771    
   14.4787169       86.9206543    
   14.5211029       87.0932541    
   14.5634899       87.2649841    
   14.6058750       87.4358063    
   14.6482620       87.6057053    
   14.6906481       87.7746735    
   14.7330351       87.9426804    
   14.7754202       88.1097107    
   14.8178072       88.2757416    
   14.8601933       88.4407730    
   14.9025803       88.6047516    
   14.9449673       88.7677002    
   14.9873524       88.9295578    
   15.0297394       89.0903473    
   15.0721254       89.2500076    
   15.1145124       89.4085617    
   15.1568975       89.5659561    
   15.1992846       89.7221909    
   15.2416706       89.8772430    
   15.2840576       90.0311050    
   15.3264427       90.1837311    
   15.3688297       90.3351212    
   15.4112158       90.4852448    
   15.4536028       90.6341095    
   15.4959879       90.7816772    
   15.5383749       90.9279175    
   15.5807610       91.0728302    
   15.6231480       91.2163925    
   15.6655331       91.3585815    
   15.7079201       91.4993896    
   15.7503071       91.6387863    
   15.7926931       91.7767563    
   15.8350801       91.9132843    
   15.8774652       92.0483398    
   15.9198523       92.1819229    
   15.9622383       92.3141098    
   16.0046253       92.4449615    
   16.0470104       92.5745468    
   16.0893974       92.7029648    
   16.1317825       92.8302383    
   16.1741714       92.9564896    
   16.2165565       93.0817566    
   16.2589417       93.2061234    
   16.3013287       93.3296738    
   16.3437157       93.4524689    
   16.3861008       93.5745773    
   16.4284897       93.6960907    
   16.4708748       93.8170547    
   16.5132599       93.9375610    
   16.5556488       94.0576782    
   16.5980339       94.1774673    
   16.6404209       94.2970200    
   16.6828060       94.4163895    
   16.7251930       94.5356750    
   16.7675781       94.6549149    
   16.8099670       94.7742157    
   16.8523521       94.8936157    
   16.8947372       95.0132141    
   16.9371243       95.1330719    
   16.9795113       95.2532654    
   17.0218964       95.3738632    
   17.0642834       95.4949493    
   17.1066704       95.6165771    
   17.1490555       95.7388306    
   17.1914406       95.8617859    
   17.2338295       95.9855194    
   17.2762146       96.1100769    
   17.3186016       96.2355576    
   17.3609886       96.3620377    
   17.4033737       96.4895477    
   17.4457607       96.6182098    
   17.4881477       96.7480850    
   17.5305328       96.8792191    
   17.5729179       97.0117035    
   17.6153069       97.1456223    
   17.6576920       97.2810287    
   17.7000790       97.4180069    
   17.7424641       97.5566177    
   17.7848511       97.6969452    
   17.8272362       97.8390503    
   17.8696251       97.9830322    
   17.9120102       98.1289215    
   17.9543953       98.2768250    
   17.9967823       98.4268036    
   18.0391693       98.5789337    
   18.0815563       98.7332840    
   18.1239414       98.8899155    
   18.1663284       99.0489273    
   18.2087135       99.2103500    
   18.2511024       99.3743210    
   18.2934875       99.5408478    
   18.3358727       99.7100296    
   18.3782597       99.8819580    
   18.4206467       100.056671    
   18.4630318       100.234253    
   18.5054188       100.414795    
   18.5478058       100.598351    
   18.5901909       100.784988    
   18.6325760       100.974785    
   18.6749649       101.167839    
   18.7173500       101.364182    
   18.7597351       101.563904    
   18.8021240       101.767105    
   18.8445091       101.973816    
   18.8868980       102.184135    
   18.9292831       102.398102    
   18.9716682       102.615814    
   19.0140533       102.837349    
   19.0564423       103.062782    
   19.0988274       103.292160    
   19.1412125       103.525581    
   19.1836014       103.763123    
   19.2259865       104.004814    
   19.2683716       104.250763    
   19.3107605       104.501053    
   19.3531456       104.755714    
   19.3955307       105.014854    
   19.4379158       105.278534    
   19.4803047       105.546799    
   19.5226898       105.819389    
   19.5650787       106.096092    
   19.6074638       106.376549    
   19.6498489       106.660484    
   19.6922379       106.947655    
   19.7346230       107.237701    
   19.7770081       107.530380    
   19.8193970       107.825417    
   19.8617821       108.122467    
   19.9041672       108.421280    
   19.9465561       108.721558    
   19.9889412       109.023010    
   20.0313263       109.325340    
   20.0737114       109.628258    
   20.1161003       109.931503    
   20.1584854       110.234756    
   20.2008743       110.537750    
   20.2432594       110.840157    
   20.2856445       111.141708    
   20.3280296       111.442123    
   20.3704185       111.741127    
   20.4128036       112.038383    
   20.4551888       112.333633    
   20.4975777       112.626602    
   20.5399628       112.916962    
   20.5823517       113.204468    
   20.6247368       113.488777    
   20.6671219       113.769630    
   20.7095070       114.046730    
   20.7518959       114.319832    
   20.7942810       114.588562    
   20.8366661       114.852684    
   20.8790550       115.111923    
   20.9214401       115.365952    
   20.9638252       115.614487    
   21.0062141       115.857277    
   21.0485992       116.093971    
   21.0909843       116.324318    
   21.1333733       116.548027    
   21.1757584       116.764801    
   21.2181435       116.974358    
   21.2605324       117.176407    
   21.3029175       117.370636    
   21.3453026       117.556786    
   21.3876915       117.734573    
   21.4300766       117.903664    
   21.4724617       118.063797    
   21.5148468       118.214676    
   21.5572357       118.356041    
   21.5996208       118.487572    
   21.6420097       118.609032    
   21.6843948       118.721603    
   21.7267799       118.827934    
   21.7691650       118.930779    
   21.8115540       119.032852    
   21.8539391       119.136879    
   21.8963242       119.245590    
   21.9387131       119.361717    
   21.9810982       119.487144    
   22.0234871       119.621902    
   22.0658722       119.765724    
   22.1082573       119.918411    
   22.1506424       120.079712    
   22.1930313       120.249435    
   22.2354164       120.427307    
   22.2778015       120.613106    
   22.3201904       120.806648    
   22.3625755       121.007629    
   22.4049606       121.215866    
   22.4473495       121.431137    
   22.4897346       121.653175    
   22.5321198       121.881775    
   22.5745049       122.116692    
   22.6168938       122.357727    
   22.6592789       122.604614    
   22.7016678       122.857155    
   22.7440529       123.115074    
   22.7864380       123.378181    
   22.8288269       123.646248    
   22.8712120       123.919014    
   22.9135971       124.196274    
   22.9559822       124.477768    
   22.9983711       124.763329    
   23.0407562       125.052666    
   23.0831451       125.345581    
   23.1255302       125.641808    
   23.1679153       125.941162    
   23.2103004       126.243370    
   23.2526894       126.548256    
   23.2950745       126.855537    
   23.3374634       127.165024    
   23.3798485       127.476448    
   23.4222336       127.789604    
   23.4646225       128.104263    
   23.5070076       128.420166    
   23.5493927       128.737122    
   23.5917778       129.054855    
   23.6341667       129.373215    
   23.6765518       129.691895    
   23.7189407       130.010712    
   23.7613258       130.329391    
   23.8037109       130.647720    
   23.8460960       130.965485    
   23.8884850       131.282471    
   23.9308701       131.598389    
   23.9732552       131.913040    
   24.0156441       132.226242    
   24.0580292       132.537689    
   24.1004143       132.847168    
   24.1428032       133.154510    
   24.1851883       133.459396    
   24.2275734       133.761642    
   24.2699623       134.061035    
   24.3123474       134.357315    
   24.3547325       134.650253    
   24.3971214       134.939651    
   24.4395065       135.225220    
   24.4818916       135.506790    
   24.5242805       135.784103    
   24.5666656       136.056931    
   24.6090508       136.325027    
   24.6514359       136.588196    
   24.6938248       136.846207    
   24.7362099       137.098801    
   24.7785988       137.345764    
   24.8209839       137.586853    
   24.8633690       137.821838    
   24.9057541       138.050522    
   24.9481430       138.272659    
   24.9905281       138.487991    
   25.0329132       138.696304    
   25.0753021       138.897400    
   25.1176872       139.091003    
   25.1600761       139.276917    
   25.2024612       139.454880    
   25.2448463       139.624756    
   25.2872314       139.786575    
   25.3296204       139.940475    
   25.3720055       140.086533    
   25.4143906       140.224823    
   25.4567795       140.355484    
   25.4991646       140.478577    
   25.5415497       140.594254    
   25.5839386       140.702576    
   25.6263237       140.803665    
   25.6687088       140.897583    
   25.7110939       140.984467    
   25.7534828       141.064407    
   25.7958679       141.137497    
   25.8382568       141.203842    
   25.8806419       141.263519    
   25.9230270       141.316650    
   25.9654160       141.363358    
   26.0078011       141.403687    
   26.0501862       141.437775    
   26.0925751       141.465714    
   26.1349602       141.487610    
   26.1773453       141.503525    
   26.2197304       141.513611    
   26.2621193       141.517944    
   26.3045044       141.516617    
   26.3468895       141.509735    
   26.3892746       141.497391    
   26.4316635       141.479706    
   26.4740486       141.456757    
   26.5164375       141.428650    
   26.5588226       141.395493    
   26.6012115       141.357361    
   26.6435966       141.314377    
   26.6859818       141.266663    
   26.7283707       141.214264    
   26.7707558       141.157303    
   26.8131409       141.095901    
   26.8555260       141.030136    
   26.8979149       140.960098    
   26.9403000       140.885895    
   26.9826851       140.807648    
   27.0250702       140.725433    
   27.0674591       140.639328    
   27.1098442       140.549500    
   27.1522331       140.455978    
   27.1946182       140.358902    
   27.2370071       140.258377    
   27.2793922       140.154480    
   27.3217773       140.047318    
   27.3641663       139.936966    
   27.4065514       139.823578    
   27.4489365       139.707214    
   27.4913216       139.587982    
   27.5337105       139.465973    
   27.5760956       139.341293    
   27.6184807       139.214066    
   27.6608658       139.084351    
   27.7032547       138.952286    
   27.7456398       138.817932    
   27.7880249       138.681412    
   27.8304138       138.542816    
   27.8727989       138.402252    
   27.9151878       138.259796    
   27.9575729       138.115601    
   27.9999580       137.969711    
   28.0423470       137.822266    
   28.0847321       137.673340    
   28.1271172       137.523041    
   28.1695061       137.371445    
   28.2118912       137.218689    
   28.2542763       137.064865    
   28.2966614       136.910049    
   28.3390503       136.754364    
   28.3814354       136.597900    
   28.4238205       136.440781    
   28.4662056       136.283051    
   28.5085945       136.124832    
   28.5509796       135.966278    
   28.5933685       135.807404    
   28.6357536       135.648361    
   28.6781425       135.489243    
   28.7205276       135.330124    
   28.7629128       135.171143    
   28.8052979       135.012390    
   28.8476868       134.853928    
   28.8900719       134.695908    
   28.9324570       134.538376    
   28.9748459       134.381485    
   29.0172310       134.225296    
   29.0596161       134.069901    
   29.1020012       133.915436    
   29.1443901       133.761826    
   29.1867752       133.609100    
   29.2291603       133.457306    
   29.2715492       133.306412    
   29.3139343       133.156418    
   29.3563232       133.007355    
   29.3987083       132.859222    
   29.4410934       132.712021    
   29.4834824       132.565750    
   29.5258675       132.420425    
   29.5682526       132.276047    
   29.6106377       132.132645    
   29.6530266       131.990173    
   29.6954117       131.848694    
   29.7377968       131.708176    
   29.7801857       131.568649    
   29.8225708       131.430099    
   29.8649559       131.292557    
   29.9073410       131.156006    
   29.9497299       131.020447    
   29.9921150       130.885910    
   30.0345039       130.752396    
   30.0768890       130.619904    
   30.1192780       130.488419    
   30.1616631       130.357986    
   30.2040482       130.228622    
   30.2464333       130.100266    
   30.2888222       129.972961    
   30.3312073       129.846725    
   30.3735924       129.721573    
   30.4159775       129.597473    
   30.4583664       129.474457    
   30.5007515       129.352493    
   30.5431366       129.231674    
   30.5855255       129.111893    
   30.6279106       128.993256    
   30.6702995       128.875702    
   30.7126846       128.759277    
   30.7550735       128.643951    
   30.7974586       128.529770    
   30.8398438       128.416733    
   30.8822289       128.304810    
   30.9246178       128.194031    
   30.9670029       128.084412    
   31.0093880       127.975945    
   31.0517731       127.868637    
   31.0941620       127.762497    
   31.1365471       127.657547    
   31.1789322       127.553764    
   31.2213211       127.451141    
   31.2637062       127.349739    
   31.3060913       127.249527    
   31.3484802       127.150520    
   31.3908653       127.052719    
   31.4332542       126.956139    
   31.4756393       126.860779    
   31.5180244       126.766647    
   31.5604134       126.673752    
   31.6027985       126.582100    
   31.6451836       126.491684    
   31.6875687       126.402542    
   31.7299576       126.314629    
   31.7723427       126.227997    
   31.8147278       126.142632    
   31.8571129       126.058548    
   31.8995018       125.975739    
   31.9418869       125.894226    
   31.9842720       125.814003    
   32.0266609       125.735077    
   32.0690460       125.657463    
   32.1114349       125.581154    
   32.1538200       125.506172    
   32.1962090       125.432503    
   32.2385941       125.360184    
   32.2809792       125.289185    
   32.3233643       125.219536    
   32.3657532       125.151237    
   32.4081383       125.084290    
   32.4505234       125.018700    
   32.4929085       124.954483    
   32.5352974       124.891632    
   32.5776825       124.830162    
   32.6200676       124.770088    
   32.6624527       124.711395    
   32.7048416       124.654106    
   32.7472267       124.598213    
   32.7896156       124.543724    
   32.8320007       124.490662    
   32.8743896       124.439011    
   32.9167747       124.388794    
   32.9591599       124.340004    
   33.0015488       124.292664    
   33.0439339       124.246758    
   33.0863190       124.202309    
   33.1287041       124.159317    
   33.1710930       124.117790    
   33.2134781       124.077736    
   33.2558632       124.039146    
   33.2982483       124.002052    
   33.3406372       123.966438    
   33.3830223       123.932312    
   33.4254074       123.899696    
   33.4677963       123.868576    
   33.5101814       123.838974    
   33.5525703       123.810875    
   33.5949554       123.784241    
   33.6373444       123.759033    
   33.6797295       123.735207    
   33.7221146       123.712730    
   33.7644997       123.691536    
   33.8068886       123.671608    
   33.8492737       123.652901    
   33.8916588       123.635353    
   33.9340439       123.618950    
   33.9764328       123.603630    
   34.0188179       123.589348    
   34.0612030       123.576088    
   34.1035919       123.563789    
   34.1459770       123.552406    
   34.1883659       123.541924    
   34.2307510       123.532265    
   34.2731361       123.523392    
   34.3155251       123.515289    
   34.3579102       123.507896    
   34.4002953       123.501167    
   34.4426842       123.495087    
   34.4850693       123.489578    
   34.5274544       123.484627    
   34.5698395       123.480179    
   34.6122284       123.476189    
   34.6546135       123.472626    
   34.6969986       123.469437    
   34.7393837       123.466576    
   34.7817726       123.464027    
   34.8241577       123.461716    
   34.8665428       123.459633    
   34.9089279       123.457703    
   34.9513168       123.455910    
   34.9937019       123.454201    
   35.0360909       123.452545    
   35.0784760       123.450882    
   35.1208649       123.449173    
   35.1632500       123.447403    
   35.2056351       123.445496    
   35.2480240       123.443428    
   35.2904091       123.441154    
   35.3327942       123.438629    
   35.3751793       123.435822    
   35.4175682       123.432678    
   35.4599533       123.429161    
   35.5023384       123.425224    
   35.5447235       123.420845    
   35.5871124       123.415955    
   35.6294975       123.410515    
   35.6718826       123.404503    
   35.7142715       123.397865    
   35.7566566       123.390564    
   35.7990456       123.382553    
   35.8414307       123.373795    
   35.8838196       123.364235    
   35.9262047       123.353851    
   35.9685898       123.342583    
   36.0109749       123.330421    
   36.0533638       123.317329    
   36.0957489       123.303360    
   36.1381340       123.288498    
   36.1805191       123.272774    
   36.2229080       123.256172    
   36.2652931       123.238708    
   36.3076782       123.220406    
   36.3500633       123.201271    
   36.3924522       123.181297    
   36.4348373       123.160515    
   36.4772263       123.138924    
   36.5196114       123.116539    
   36.5620003       123.093369    
   36.6043854       123.069427    
   36.6467705       123.044708    
   36.6891594       123.019249    
   36.7315445       122.993027    
   36.7739296       122.966072    
   36.8163147       122.938400    
   36.8587036       122.910004    
   36.9010887       122.880913    
   36.9434738       122.851112    
   36.9858589       122.820633    
   37.0282478       122.789482    
   37.0706329       122.757660    
   37.1130219       122.725174    
   37.1554070       122.692047    
   37.1977921       122.658295    
   37.2401810       122.623901    
   37.2825661       122.588913    
   37.3249512       122.553299    
   37.3673401       122.517082    
   37.4097252       122.480301    
   37.4521103       122.442940    
   37.4944992       122.405006    
   37.5368843       122.366531    
   37.5792694       122.327484    
   37.6216545       122.287918    
   37.6640434       122.247833    
   37.7064285       122.207214    
   37.7488136       122.166100    
   37.7912025       122.124489    
   37.8335876       122.082390    
   37.8759766       122.039810    
   37.9183617       121.996773    
   37.9607468       121.953285    
   38.0031357       121.909332    
   38.0455208       121.864960    
   38.0879059       121.820168    
   38.1302910       121.774956    
   38.1726799       121.729324    
   38.2150650       121.683304    
   38.2574501       121.636902    
   38.2998390       121.590126    
   38.3422241       121.542969    
   38.3846092       121.495483    
   38.4269943       121.447632    
   38.4693832       121.399445    
   38.5117683       121.350945    
   38.5541573       121.302116    
   38.5965424       121.252983    
   38.6389313       121.203552    
   38.6813164       121.153847    
   38.7237015       121.103867    
   38.7660866       121.053619    
   38.8084755       121.003105    
   38.8508606       120.952354    
   38.8932457       120.901367    
   38.9356308       120.850159    
   38.9780197       120.798759    
   39.0204048       120.747215    
   39.0627899       120.695541    
   39.1051788       120.643806    
   39.1475639       120.592026    
   39.1899490       120.540237    
   39.2323380       120.488472    
   39.2747231       120.436798    
   39.3171120       120.385223    
   39.3594971       120.333778    
   39.4018822       120.282524    
   39.4442711       120.231483    
   39.4866562       120.180710    
   39.5290413       120.130211    
   39.5714264       120.080055    
   39.6138153       120.030258    
   39.6562004       119.980858    
   39.6985855       119.931900    
   39.7409744       119.883415    
   39.7833595       119.835434    
   39.8257446       119.788025    
   39.8681297       119.741188    
   39.9105186       119.694969    
   39.9529037       119.649429    
   39.9952927       119.604568    
   40.0376778       119.560455    
   40.0800667       119.517097    
   40.1224518       119.474556    
   40.1648369       119.432854    
   40.2072220       119.392036    
   40.2496109       119.352135    
   40.2919960       119.313202    
   40.3343811       119.275253    
   40.3767662       119.238327    
   40.4191551       119.202484    
   40.4615402       119.167725    
   40.5039253       119.134117    
   40.5463142       119.101677    
   40.5886993       119.070465    
   40.6310883       119.040489    
   40.6734734       119.011803    
   40.7158585       118.984444    
   40.7582474       118.958443    
   40.8006325       118.933853    
   40.8430176       118.910690    
   40.8854065       118.889000    
   40.9277916       118.868805    
   40.9701767       118.850182    
   41.0125618       118.833115    
   41.0549507       118.817696    
   41.0973358       118.803909    
   41.1397209       118.791832    
   41.1821060       118.781471    
   41.2244949       118.772888    
   41.2668800       118.766106    
   41.3092690       118.761162    
   41.3516541       118.758102    
   41.3940430       118.756950    
   41.4364281       118.757759    
   41.4788132       118.760544    
   41.5212021       118.765366    
   41.5635872       118.772247    
   41.6059723       118.781227    
   41.6483574       118.792336    
   41.6907463       118.805626    
   41.7331314       118.821136    
   41.7755165       118.838875    
   41.8179016       118.858902    
   41.8602905       118.881256    
   41.9026756       118.905968    
   41.9450607       118.933075    
   41.9874496       118.962608    
   42.0298347       118.994598    
   42.0722237       119.029053    
   42.1146088       119.065971    
   42.1569977       119.105362    
   42.1993828       119.147217    
   42.2417679       119.191544    
   42.2841530       119.238358    
   42.3265419       119.287643    
   42.3689270       119.339409    
   42.4113121       119.393677    
   42.4536972       119.450417    
   42.4960861       119.509666    
   42.5384712       119.571419    
   42.5808563       119.635658    
   42.6232414       119.702400    
   42.6656303       119.771667    
   42.7080154       119.843430    
   42.7504044       119.917702    
   42.7927895       119.994492    
   42.8351784       120.073822    
   42.8775635       120.155670    
   42.9199486       120.240028    
   42.9623375       120.326920    
   43.0047226       120.416359    
   43.0471077       120.508324    
   43.0894928       120.602814    
   43.1318817       120.699875    
   43.1742668       120.799484    
   43.2166519       120.901619    
   43.2590370       121.006325    
   43.3014259       121.113586    
   43.3438110       121.223396    
   43.3861961       121.335770    
   43.4285851       121.450714    
   43.4709702       121.568230    
   43.5133591       121.688324    
   43.5557442       121.810982    
   43.5981293       121.936234    
   43.6405182       122.064064    
   43.6829033       122.194466    
   43.7252884       122.327469    
   43.7676773       122.463074    
   43.8100624       122.601257    
   43.8524475       122.742043    
   43.8948326       122.885422    
   43.9372215       123.031433    
   43.9796066       123.180038    
   44.0219917       123.331253    
   44.0643806       123.485092    
   44.1067657       123.641541    
   44.1491547       123.800629    
   44.1915398       123.962318    
   44.2339249       124.126648    
   44.2763138       124.293617    
   44.3186989       124.463211    
   44.3610840       124.635437    
   44.4034729       124.810326    
   44.4458580       124.987831    
   44.4882431       125.168007    
   44.5306282       125.350822    
   44.5730171       125.536308    
   44.6154022       125.724434    
   44.6577873       125.915230    
   44.7001724       126.108681    
   44.7425613       126.304817    
   44.7849464       126.503616    
   44.8273354       126.705101    
   44.8697205       126.909241    
   44.9121094       127.116096    
   44.9544945       127.325607    
   44.9968796       127.537811    
   45.0392647       127.752701    
   45.0816536       127.970306    
   45.1240387       128.190567    
   45.1664238       128.413574    
   45.2088127       128.639282    
   45.2511978       128.867661    
   45.2935829       129.098724    
   45.3359680       129.332397    
   45.3783569       129.568649    
   45.4207420       129.807327    
   45.4631271       130.048447    
   45.5055161       130.291901    
   45.5479012       130.537643    
   45.5902901       130.785645    
   45.6326752       131.035767    
   45.6750603       131.287979    
   45.7174492       131.542236    
   45.7598343       131.798447    
   45.8022194       132.056549    
   45.8446045       132.316498    
   45.8869934       132.578232    
   45.9293785       132.841629    
   45.9717636       133.106689    
   46.0141525       133.373352    
   46.0565376       133.641495    
   46.0989227       133.911087    
   46.1413078       134.182053    
   46.1836967       134.454376    
   46.2260818       134.727936    
   46.2684708       135.002701    
   46.3108559       135.278580    
   46.3532448       135.555527    
   46.3956299       135.833435    
   46.4380150       136.112305    
   46.4804001       136.392044    
   46.5227890       136.672592    
   46.5651741       136.953842    
   46.6075592       137.235779    
   46.6499443       137.518341    
   46.6923332       137.801468    
   46.7347183       138.085052    
   46.7771034       138.369064    
   46.8194923       138.653427    
   46.8618774       138.938065    
   46.9042625       139.222946    
