2.5257693094794433 33.86308068459658
5.338797755350427 58.312958435207804
8.147302435293987 79.82885085574571
10.760908199864282 74.93887530562347
13.393362989132193 82.27383863080684
15.875402561313173 92.05378973105132
19.442015014594524 105.2567237163814
21.621716230625886 118.9486552567237
21.930086274678764 118.9486552567237
25.19963809872599 139.48655256723714
29.045970078520064 134.10757946210268
33.50150253654085 123.83863080684594
35.967708927975984 123.34963325183372
38.89345454153884 120.9046454767726
41.97413913811486 118.94865525672373
45.22710382042819 128.72860635696824
48.808041532479926 151.2224938875306
52.99290199584305 165.4034229828851
57.31536033949855 168.82640586797064
61.902458989908645 143.88753056234717
67.1756621393117 163.9364303178484
73.08143855756649 194.25427872860632
79.24431567269474 191.320293398533
79.400008616697 192.29828850855748
86.18113374190875 190.34229828850857
93.73846170416806 191.80929095354526
102.0606830886563 189.36430317848414
111.31329233221854 190.34229828850857
121.20752237648739 207.45721271393643
